timestamp,temp1_black_evap_coil,temp2_thermocouple_cond_coil,temp3_thermocouple_evap_coil,stemp1_ambient_room,shumid1_ambient_room,stemp2_inlet,shumid2_inlet,stemp3_outlet,shumid3_outlet
1777241984,10.25,29.75,10.50,22.69,17.73,17.80,24.75,6.18,54.90
1777241985,10.25,29.75,10.25,23.02,17.77,18.13,24.79,6.31,54.91
1777241987,10.25,30.00,10.25,23.24,17.78,17.93,24.77,6.59,54.94
1777241989,10.31,29.50,10.50,22.72,17.73,18.11,24.81,6.21,54.86
1777241990,10.31,30.00,10.00,22.91,17.75,18.16,24.80,6.46,54.85
1777241992,10.31,30.00,10.00,22.89,17.76,18.16,24.81,6.33,54.80
1777241994,10.31,30.00,10.25,23.01,17.76,18.01,24.79,6.18,54.75
1777241995,10.25,29.75,9.75,22.87,17.73,17.90,24.78,6.63,54.80
1777241997,10.31,30.00,10.25,22.72,17.73,18.07,24.80,6.41,54.72
1777241998,10.31,29.75,10.00,22.87,17.75,18.12,24.81,6.12,54.65
1777242000,10.31,29.75,10.25,22.88,17.75,18.03,24.81,6.58,54.67
1777242002,10.31,29.25,10.00,22.79,17.74,18.05,24.81,6.16,54.57
1777242003,10.31,29.00,10.00,23.14,17.78,17.91,24.81,6.20,54.54
1777242005,10.31,29.00,9.75,22.94,17.76,18.12,24.81,6.32,54.53
1777242006,10.31,29.25,10.00,23.02,17.75,18.16,24.82,6.05,54.46
1777242008,10.25,29.50,9.75,22.78,17.73,18.09,24.81,6.42,54.51
1777242010,10.31,29.75,10.25,22.81,17.72,18.12,24.81,6.11,54.45
1777242011,10.31,29.25,10.00,22.93,17.75,18.08,24.81,6.38,54.50
1777242013,10.25,29.75,10.00,23.02,17.76,17.94,24.80,6.55,54.52
1777242014,10.25,29.75,10.00,22.72,17.72,18.12,24.82,6.12,54.45
1777242016,10.31,29.75,10.00,22.77,17.75,18.00,24.79,6.28,54.50
1777242018,10.25,29.75,10.00,22.95,17.76,17.90,24.77,6.58,54.54
1777242019,10.25,29.75,9.75,22.91,17.76,17.83,24.76,6.41,54.53
1777242021,10.25,29.25,9.75,22.98,17.78,18.01,24.80,6.22,54.51
1777242022,10.31,29.75,9.75,22.81,17.75,18.01,24.78,6.62,54.58
1777242024,10.25,29.50,10.25,23.00,17.77,17.94,24.77,6.62,54.60
1777242026,10.25,29.50,10.25,23.05,17.77,18.04,24.79,6.05,54.50
1777242027,10.25,29.75,9.75,22.79,17.76,17.95,24.77,5.99,54.49
1777242029,10.25,29.50,10.50,22.70,17.75,17.87,24.78,6.33,54.56
1777242030,10.25,29.75,10.00,22.92,17.78,17.95,24.79,6.56,54.62
1777242032,10.25,29.50,10.00,22.83,17.77,18.02,24.80,6.55,54.63
1777242034,10.25,29.50,9.50,22.79,17.76,18.07,24.82,6.59,54.63
1777242035,10.19,29.00,9.75,22.75,17.75,18.08,24.81,6.08,54.56
1777242037,10.19,29.00,10.00,22.71,17.76,18.07,24.84,6.44,54.62
1777242038,10.25,29.50,10.00,22.89,17.76,18.06,24.82,6.09,54.55
1777242040,10.25,29.25,9.00,22.80,17.77,17.87,24.80,6.38,54.61
1777242042,10.25,29.75,10.25,22.92,17.78,18.09,24.84,6.35,54.62
1777242043,10.25,29.25,10.00,22.94,17.78,17.97,24.83,6.38,54.60
1777242045,10.19,29.00,9.75,22.85,17.76,18.05,24.84,6.43,54.62
1777242047,10.25,29.00,10.00,23.00,17.79,18.05,24.83,6.53,54.65
1777242048,10.25,29.00,9.00,23.00,17.78,18.11,24.86,6.02,54.57
1777242050,10.25,28.50,9.75,22.68,17.75,17.91,24.82,6.89,54.71
1777242051,10.25,29.00,10.00,23.02,17.78,18.14,24.83,6.09,54.58
1777242053,10.25,28.50,9.50,22.91,17.77,17.88,24.80,6.60,54.68
1777242055,10.19,28.25,9.75,22.71,17.74,17.93,24.77,6.05,54.60
1777242056,10.19,28.50,9.75,22.81,17.78,17.98,24.77,6.31,54.65
1777242058,10.19,28.50,9.50,22.68,17.75,18.08,24.78,6.10,54.62
1777242059,10.19,28.75,9.25,22.96,17.78,18.00,24.76,6.22,54.65
1777242061,10.25,28.50,10.00,22.98,17.80,18.06,24.76,6.51,54.72
1777242063,10.19,28.25,9.75,22.76,17.77,18.16,24.77,6.23,54.69
1777242064,10.19,28.25,10.00,23.00,17.79,18.05,24.75,6.08,54.68
1777242066,10.19,28.25,9.75,22.98,17.79,18.16,24.73,6.49,54.80
1777242067,10.19,27.75,9.50,22.78,17.78,17.95,24.71,6.02,54.73
1777242069,10.19,27.75,10.00,23.02,17.80,17.99,24.72,6.31,54.82
1777242071,10.19,28.25,9.75,22.80,17.77,17.98,24.71,6.41,54.87
1777242072,10.13,28.50,10.00,22.98,17.78,17.97,24.69,6.03,54.82
1777242074,10.19,28.50,9.75,22.81,17.78,18.29,24.74,5.63,54.78
1777242075,10.19,28.00,9.50,22.94,17.78,17.97,24.71,6.28,54.93
1777242077,10.19,28.75,9.75,22.90,17.79,17.96,24.71,6.51,55.00
1777242079,10.13,28.50,10.25,22.92,17.80,18.08,24.73,6.26,54.98
1777242080,10.19,29.00,9.50,22.98,17.82,18.08,24.73,6.32,55.02
1777242082,10.13,29.00,9.50,22.71,17.78,18.11,24.73,6.19,55.02
1777242083,10.13,28.50,10.00,22.92,17.79,17.85,24.70,6.15,55.03
1777242085,10.19,28.75,9.75,22.86,17.78,17.76,24.72,6.32,55.09
1777242087,10.19,28.75,10.00,22.89,17.80,17.79,24.71,6.16,55.06
1777242088,10.13,28.75,10.00,22.75,17.76,18.11,24.75,6.10,55.07
1777242090,10.13,28.75,10.00,22.86,17.78,18.10,24.76,6.31,55.11
1777242091,10.13,28.75,9.75,23.01,17.81,18.17,24.77,6.54,55.15
1777242093,10.13,28.50,9.25,22.88,17.77,18.10,24.75,5.98,55.05
1777242095,10.19,28.75,9.75,22.68,17.77,18.01,24.75,6.17,55.08
1777242096,10.13,28.50,9.75,22.98,17.81,18.12,24.77,6.35,55.12
1777242098,10.19,28.75,9.75,22.78,17.76,18.16,24.79,6.06,55.08
1777242100,10.19,28.75,10.00,22.70,17.76,18.02,24.76,6.01,55.06
1777242101,10.19,28.25,9.00,22.89,17.78,18.18,24.80,6.38,55.12
1777242103,10.19,28.00,9.25,22.94,17.79,17.84,24.75,5.99,55.05
1777242104,10.13,28.50,9.75,22.98,17.78,18.08,24.78,6.22,55.10
1777242106,10.13,28.00,9.25,22.73,17.77,17.97,24.75,6.48,55.11
1777242108,10.19,28.50,10.00,23.01,17.80,18.19,24.79,6.44,55.12
1777242109,10.13,28.25,9.50,22.95,17.80,18.08,24.77,6.16,55.06
1777242111,10.19,28.25,9.50,22.91,17.79,17.94,24.76,5.84,55.02
1777242112,10.13,27.75,10.25,22.78,17.78,17.94,24.77,6.37,55.09
1777242114,10.13,28.25,9.75,22.93,17.78,18.09,24.77,6.05,55.05
1777242116,10.13,28.00,9.50,22.86,17.78,17.94,24.76,6.37,55.12
1777242117,10.13,28.00,10.00,22.77,17.78,18.19,24.81,6.47,55.14
1777242119,10.13,28.25,9.75,22.92,17.79,18.18,24.82,6.31,55.13
1777242120,10.13,28.00,9.25,22.74,17.78,18.11,24.82,6.36,55.14
1777242122,10.13,28.25,9.50,22.91,17.79,17.94,24.81,6.51,55.19
1777242124,10.13,28.00,9.75,22.89,17.78,18.03,24.82,6.18,55.15
1777242125,10.13,28.25,9.50,22.73,17.78,17.87,24.79,6.32,55.20
1777242127,10.13,27.75,9.75,22.82,17.79,17.85,24.80,6.49,55.25
1777242128,10.19,28.25,9.75,22.69,17.78,17.87,24.80,6.00,55.18
1777242130,10.13,28.25,9.75,22.81,17.79,18.15,24.84,5.96,55.21
1777242132,10.06,28.25,9.50,22.80,17.78,18.06,24.82,6.26,55.28
1777242133,10.06,28.25,9.25,22.80,17.80,17.86,24.81,5.77,55.21
1777242135,10.06,28.00,9.50,23.02,17.82,17.86,24.81,6.21,55.32
1777242136,10.13,28.25,9.25,22.91,17.81,18.08,24.87,6.23,55.35
1777242138,10.06,28.00,9.50,22.68,17.79,18.12,24.87,5.78,55.27
1777242140,10.06,27.75,9.50,22.92,17.82,17.89,24.84,5.99,55.35
1777242141,10.13,28.00,9.75,22.87,17.81,18.07,24.88,6.22,55.40
1777242143,10.13,28.00,9.25,22.79,17.80,17.85,24.86,5.92,55.36
1777242144,10.13,28.00,9.50,22.72,17.81,17.94,24.87,6.02,55.40
1777242146,10.06,28.00,9.50,22.91,17.82,17.88,24.87,5.98,55.40
1777242148,10.06,28.00,9.75,22.87,17.81,18.01,24.88,5.91,55.40
1777242149,10.13,28.00,9.50,22.95,17.83,17.93,24.89,6.13,55.46
1777242151,10.06,27.75,9.75,22.87,17.81,17.94,24.90,6.14,55.48
1777242153,10.13,28.00,10.00,22.76,17.80,17.91,24.92,6.20,55.50
1777242154,10.13,28.25,9.50,22.83,17.81,17.95,24.91,6.26,55.54
1777242156,10.06,28.00,9.75,22.82,17.81,18.03,24.94,5.79,55.47
1777242157,10.06,28.00,10.00,22.86,17.82,17.94,24.95,5.90,55.49
1777242159,10.06,28.00,9.75,22.78,17.81,17.91,24.93,6.27,55.57
1777242161,10.06,28.25,9.75,22.96,17.84,17.85,24.93,6.43,55.60
1777242162,10.13,28.25,9.75,22.92,17.83,17.74,24.91,5.90,55.52
1777242164,10.13,28.25,9.75,22.98,17.84,17.87,24.92,5.89,55.52
1777242165,10.13,28.50,9.75,22.87,17.83,18.10,24.96,6.11,55.57
1777242167,10.06,28.50,9.75,22.91,17.85,17.91,24.95,5.90,55.54
1777242169,10.06,28.25,9.75,22.76,17.80,17.95,24.95,5.98,55.55
1777242170,10.06,28.50,10.00,22.83,17.81,17.83,24.94,6.28,55.61
1777242172,10.06,28.50,10.00,22.89,17.83,17.90,24.97,5.93,55.54
1777242173,10.13,28.50,10.25,22.72,17.80,17.96,24.98,6.12,55.56
1777242175,10.06,28.50,10.25,22.90,17.82,17.96,24.99,6.32,55.59
1777242177,10.13,28.75,10.25,22.86,17.81,17.86,24.98,6.15,55.54
1777242178,10.13,28.50,9.50,22.78,17.81,17.76,24.98,6.37,55.57
1777242180,10.13,28.50,10.00,22.71,17.80,17.91,25.00,6.46,55.59
1777242181,10.13,28.50,9.75,22.87,17.84,17.87,24.97,6.33,55.53
1777242183,10.06,28.50,10.00,22.98,17.83,17.94,24.99,6.22,55.50
1777242185,10.13,28.75,9.75,22.70,17.80,17.94,24.99,6.50,55.51
1777242186,10.13,28.25,9.50,22.72,17.81,17.80,24.97,6.46,55.48
1777242188,10.13,28.75,10.00,22.97,17.85,17.80,24.96,6.01,55.40
1777242189,10.06,28.50,9.50,22.78,17.82,17.86,24.98,6.16,55.42
1777242191,10.13,28.50,10.00,22.75,17.83,18.01,25.00,6.33,55.43
1777242193,10.13,29.00,10.00,23.06,17.85,17.79,24.98,6.43,55.44
1777242194,10.13,28.50,10.00,22.74,17.82,17.78,24.99,6.29,55.39
1777242196,10.13,29.00,10.00,22.92,17.84,17.74,24.99,6.20,55.37
1777242197,10.13,29.00,10.00,22.63,17.81,17.97,25.04,6.39,55.39
1777242199,10.13,29.00,10.00,22.87,17.84,17.73,25.02,5.93,55.32
1777242201,10.13,29.00,9.25,22.91,17.85,17.80,25.04,6.15,55.34
1777242202,10.13,29.00,10.00,22.80,17.83,17.83,25.04,6.36,55.37
1777242204,10.13,29.00,10.00,22.87,17.83,18.02,25.06,6.34,55.34
1777242206,10.13,29.25,9.75,22.92,17.87,17.98,25.07,5.98,55.28
1777242207,10.19,29.25,10.00,22.80,17.84,17.73,25.02,6.40,55.35
1777242209,10.13,29.00,10.00,22.75,17.82,17.66,25.02,6.00,55.25
1777242210,10.13,29.50,9.25,22.70,17.82,17.67,25.03,5.99,55.25
1777242212,10.19,29.00,10.00,22.97,17.85,17.83,25.04,6.21,55.26
1777242214,10.19,29.25,10.00,22.76,17.82,17.61,25.02,6.02,55.21
1777242215,10.13,29.50,9.25,22.77,17.84,17.76,25.04,6.17,55.21
1777242217,10.19,29.50,9.75,22.76,17.83,17.76,25.06,6.59,55.27
1777242218,10.19,29.50,10.25,22.92,17.85,17.88,25.08,6.01,55.16
1777242220,10.19,29.75,10.00,22.69,17.82,17.70,25.05,6.54,55.21
1777242222,10.19,29.75,10.00,22.79,17.84,17.82,25.08,6.36,55.14
1777242223,10.19,29.75,10.25,22.77,17.84,17.80,25.09,6.08,55.07
1777242225,10.19,29.75,10.00,22.87,17.85,17.69,25.06,5.96,55.02
1777242226,10.19,29.50,9.75,22.67,17.82,17.90,25.11,6.21,55.03
1777242228,10.13,29.00,10.00,22.83,17.84,17.63,25.09,6.41,55.02
1777242230,10.19,29.25,10.00,22.95,17.85,17.64,25.09,6.53,55.02
1777242231,10.25,29.50,10.25,22.78,17.82,17.73,25.10,6.56,54.98
1777242233,10.19,29.25,10.25,22.76,17.80,17.67,25.11,6.07,54.87
1777242234,10.25,29.25,9.75,22.79,17.81,17.68,25.11,6.07,54.81
1777242236,10.19,29.00,10.00,22.78,17.80,17.84,25.14,5.99,54.78
1777242238,10.25,29.25,9.75,22.64,17.81,17.74,25.12,6.19,54.79
1777242239,10.19,29.25,10.00,22.91,17.83,17.97,25.17,6.48,54.81
1777242241,10.19,29.25,10.00,22.72,17.81,17.66,25.14,6.51,54.78
1777242242,10.25,29.00,9.75,22.77,17.81,17.89,25.18,6.69,54.78
1777242244,10.19,28.25,9.50,22.87,17.82,17.63,25.14,6.54,54.75
1777242246,10.19,29.00,9.75,22.92,17.82,17.77,25.16,6.05,54.64
1777242247,10.19,28.50,9.50,23.13,17.85,17.67,25.15,6.37,54.69
1777242249,10.25,29.00,10.25,22.92,17.83,18.05,25.20,6.27,54.68
1777242251,10.13,28.75,9.75,22.82,17.82,17.82,25.16,7.04,54.80
1777242252,10.13,28.75,9.50,22.72,17.82,17.67,25.15,6.48,54.71
1777242254,10.19,27.75,9.75,22.72,17.84,17.65,25.15,6.20,54.68
1777242255,10.19,28.50,9.50,22.76,17.83,17.80,25.17,6.08,54.66
1777242257,10.19,28.25,10.00,22.81,17.84,17.59,25.14,6.54,54.75
1777242259,10.13,28.25,9.50,22.64,17.82,17.46,25.13,6.12,54.70
1777242260,10.19,28.00,9.50,22.94,17.86,17.78,25.17,6.20,54.74
1777242262,10.13,28.00,10.00,22.68,17.83,17.74,25.16,6.37,54.79
1777242263,10.13,28.25,9.75,22.76,17.84,17.72,25.16,6.16,54.79
1777242265,10.13,28.00,9.25,22.79,17.84,17.78,25.16,6.02,54.80
1777242267,10.13,28.00,9.50,22.89,17.85,17.69,25.13,6.37,54.90
1777242268,10.13,28.00,9.75,22.83,17.85,17.94,25.18,6.24,54.89
1777242270,10.13,28.00,9.50,22.75,17.84,17.80,25.16,6.39,54.95
1777242271,10.13,28.00,9.50,22.76,17.83,17.81,25.14,6.21,54.96
1777242273,10.06,28.50,9.25,22.69,17.83,17.75,25.14,5.93,54.92
1777242275,10.13,28.25,10.00,23.01,17.88,17.60,25.13,6.16,55.01
1777242276,10.13,28.00,10.25,22.91,17.86,17.62,25.13,6.37,55.08
1777242278,10.13,28.25,10.25,22.72,17.85,17.86,25.14,6.00,55.06
1777242279,10.13,28.00,10.25,22.89,17.88,17.67,25.14,6.62,55.21
1777242281,10.06,27.75,10.25,22.68,17.85,17.64,25.12,6.21,55.18
1777242283,10.13,28.00,10.00,22.69,17.86,17.68,25.14,6.21,55.20
1777242284,10.06,28.25,10.00,22.68,17.86,17.66,25.13,6.05,55.19
1777242286,10.06,28.25,10.00,22.72,17.87,17.74,25.14,5.96,55.22
1777242287,10.13,28.25,9.50,22.76,17.87,17.60,25.12,6.34,55.31
1777242289,10.13,28.00,10.00,22.76,17.89,17.94,25.18,5.97,55.25
1777242291,10.06,28.00,9.50,22.78,17.89,17.76,25.13,6.33,55.35
1777242292,10.13,28.00,10.00,22.89,17.90,17.80,25.14,6.22,55.35
1777242294,10.13,27.75,9.25,22.82,17.89,17.67,25.13,6.21,55.36
1777242295,10.13,27.75,9.75,22.74,17.88,17.80,25.13,6.24,55.39
1777242297,10.13,27.50,9.75,22.85,17.87,17.71,25.13,5.94,55.34
1777242299,10.13,27.50,9.75,22.75,17.90,17.88,25.15,5.88,55.34
1777242300,10.06,27.75,10.00,22.86,17.89,17.81,25.13,6.33,55.44
1777242302,10.13,28.00,9.75,22.85,17.90,17.86,25.12,5.99,55.39
1777242303,10.13,27.75,9.75,22.91,17.91,17.75,25.10,6.15,55.43
1777242305,10.13,27.75,9.75,22.66,17.85,17.73,25.11,6.20,55.45
1777242307,10.13,27.25,10.00,22.81,17.89,17.75,25.09,5.78,55.38
1777242308,10.13,27.75,9.75,22.94,17.90,17.83,25.10,6.05,55.44
1777242310,10.06,27.75,9.50,22.85,17.89,17.63,25.08,5.80,55.42
1777242312,10.13,27.75,9.75,22.88,17.90,17.76,25.10,5.87,55.45
1777242313,10.06,27.50,9.75,22.92,17.89,17.89,25.12,5.76,55.44
1777242315,10.06,27.50,10.00,23.10,17.92,17.66,25.07,6.01,55.51
1777242316,10.06,27.25,10.00,22.73,17.88,17.76,25.08,6.46,55.60
1777242318,10.06,27.50,9.50,22.78,17.89,17.77,25.09,6.25,55.60
1777242320,10.13,27.25,9.75,22.71,17.90,17.72,25.10,5.91,55.55
1777242321,10.06,27.25,9.75,22.73,17.91,17.86,25.11,5.98,55.58
1777242323,10.06,27.25,9.25,22.80,17.91,17.95,25.11,5.81,55.55
1777242324,10.06,27.25,9.75,22.89,17.90,17.87,25.10,5.74,55.56
1777242326,10.13,27.25,9.75,22.76,17.89,17.80,25.09,6.31,55.68
1777242328,10.06,27.50,9.25,22.78,17.90,17.67,25.08,6.25,55.66
1777242329,10.06,27.50,9.75,22.64,17.88,17.69,25.06,5.98,55.65
1777242331,10.13,27.25,10.00,22.72,17.90,17.74,25.06,6.12,55.68
1777242332,10.06,27.25,9.75,22.71,17.87,17.72,25.06,5.88,55.66
1777242334,10.13,27.25,9.50,22.68,17.88,17.94,25.09,6.12,55.70
1777242336,10.06,27.50,9.50,22.99,17.91,17.64,25.06,5.98,55.72
1777242337,10.06,27.25,9.50,22.85,17.91,17.84,25.08,5.90,55.71
1777242339,10.06,27.50,9.25,22.78,17.91,17.89,25.08,6.21,55.78
1777242340,10.06,27.50,9.25,22.74,17.91,17.68,25.06,5.80,55.73
1777242342,10.06,27.25,9.25,22.66,17.91,17.75,25.05,6.51,55.89
1777242344,10.06,26.75,9.50,22.80,17.92,17.81,25.07,6.05,55.82
1777242345,10.13,27.00,9.25,22.83,17.92,17.69,25.04,5.91,55.79
1777242347,10.06,27.00,9.50,22.75,17.92,17.84,25.07,5.75,55.80
1777242348,10.06,27.00,9.50,22.87,17.94,17.76,25.06,5.72,55.81
1777242350,10.06,27.25,9.75,22.83,17.91,17.81,25.06,5.84,55.86
1777242352,10.06,27.25,9.25,22.98,17.96,17.83,25.06,5.90,55.87
1777242353,10.06,27.00,9.25,22.96,17.95,17.84,25.08,6.03,55.93
1777242355,10.06,27.00,9.50,22.85,17.93,17.73,25.06,5.98,55.93
1777242356,10.00,27.00,9.75,22.72,17.91,17.70,25.05,5.73,55.91
1777242358,10.00,27.00,9.50,22.80,17.93,17.78,25.08,6.09,55.99
1777242360,10.00,27.00,9.50,22.90,17.94,17.76,25.09,6.11,56.00
1777242361,10.00,27.00,9.50,22.72,17.92,17.86,25.12,5.79,55.96
1777242363,10.00,26.75,9.50,22.83,17.94,17.80,25.09,5.88,56.00
1777242365,10.00,27.00,9.50,22.95,17.95,17.64,25.08,6.39,56.11
1777242366,10.00,27.25,9.50,22.79,17.95,17.70,25.09,5.91,56.04
1777242368,10.00,26.50,9.00,22.72,17.91,17.80,25.10,5.96,56.05
1777242369,10.00,27.25,9.75,22.80,17.92,17.73,25.08,5.88,56.05
1777242371,10.06,27.25,9.50,22.73,17.93,17.70,25.08,5.73,56.03
1777242373,10.06,27.50,9.50,22.79,17.93,17.76,25.09,6.25,56.14
1777242374,10.00,27.50,9.50,22.98,17.94,17.87,25.10,6.09,56.11
1777242376,10.00,26.75,10.00,22.91,17.93,17.66,25.06,5.89,56.09
1777242377,10.00,27.50,9.75,22.87,17.93,17.65,25.08,5.70,56.07
1777242379,10.00,27.50,9.75,22.81,17.92,17.66,25.06,5.70,56.08
1777242381,10.06,27.25,9.50,22.69,17.90,17.76,25.08,5.93,56.12
1777242382,10.00,27.75,9.75,22.90,17.94,17.77,25.10,5.86,56.11
1777242384,10.00,27.75,9.75,22.73,17.92,17.63,25.08,5.76,56.07
1777242385,10.00,27.50,9.75,22.89,17.93,17.80,25.12,5.93,56.11
1777242387,10.00,28.00,9.25,22.83,17.93,17.71,25.11,5.75,56.06
1777242389,10.00,28.00,9.75,22.86,17.94,17.78,25.11,6.31,56.15
1777242390,10.06,28.00,9.75,22.83,17.93,17.77,25.11,6.28,56.16
1777242392,10.06,28.00,10.00,22.73,17.90,17.80,25.12,5.73,56.05
1777242393,10.06,28.25,9.75,22.91,17.93,17.73,25.12,5.62,56.02
1777242395,10.00,28.00,9.50,22.85,17.93,17.82,25.13,5.90,56.05
1777242397,10.06,28.25,10.00,22.72,17.93,17.61,25.11,5.99,56.04
1777242398,10.06,27.75,10.25,22.76,17.93,17.75,25.13,5.82,56.00
1777242400,10.13,28.00,10.00,23.02,17.96,17.87,25.16,5.76,55.98
1777242401,10.06,28.00,9.50,22.75,17.93,17.73,25.14,6.48,56.06
1777242403,10.06,27.75,9.50,22.60,17.92,17.70,25.15,6.07,55.95
1777242405,10.06,28.00,9.50,22.74,17.93,17.74,25.16,6.16,55.91
1777242406,10.06,28.00,9.50,22.99,17.97,17.67,25.14,6.13,55.88
1777242408,10.06,28.00,9.75,22.76,17.94,17.78,25.15,6.28,55.87
1777242409,10.06,27.75,9.75,22.89,17.95,17.82,25.17,6.33,55.85
1777242411,10.06,27.75,10.00,22.83,17.96,17.89,25.16,6.27,55.80
1777242413,10.06,27.75,10.00,23.04,17.98,17.72,25.15,6.22,55.77
1777242414,10.06,27.75,9.75,22.83,17.97,17.59,25.12,6.24,55.76
1777242416,10.06,27.75,9.25,22.92,17.97,17.77,25.14,5.90,55.69
1777242418,10.06,27.50,9.50,22.87,17.96,17.59,25.12,5.81,55.65
1777242419,10.00,27.75,9.50,22.62,17.91,17.97,25.16,6.26,55.73
1777242421,10.00,27.00,9.50,22.90,17.96,17.64,25.13,6.20,55.72
1777242422,10.00,27.75,9.50,22.57,17.93,17.80,25.15,6.16,55.72
1777242424,9.94,27.25,9.75,22.91,17.96,17.88,25.16,6.06,55.69
1777242426,10.00,27.50,10.00,22.98,17.96,17.70,25.11,5.98,55.70
1777242427,10.00,27.50,9.75,22.93,17.96,17.71,25.11,6.01,55.71
1777242429,9.94,27.25,9.75,22.77,17.93,17.83,25.12,6.05,55.74
1777242430,10.00,27.50,10.00,22.73,17.95,17.53,25.08,5.86,55.72
1777242432,10.00,27.50,9.75,22.63,17.93,17.63,25.11,5.76,55.74
1777242434,10.00,27.75,10.00,22.81,17.94,17.66,25.09,5.73,55.75
1777242435,10.00,28.00,10.25,22.69,17.93,17.67,25.10,6.12,55.85
1777242437,10.00,27.75,9.75,22.65,17.94,17.67,25.12,6.17,55.88
1777242438,10.00,27.75,9.75,22.71,17.94,17.66,25.11,5.77,55.82
1777242440,10.00,27.75,9.75,22.93,17.98,17.74,25.11,5.88,55.86
1777242442,10.06,27.25,10.00,22.80,17.94,17.58,25.12,5.98,55.87
1777242443,10.00,27.50,10.25,22.69,17.94,17.63,25.12,5.81,55.85
1777242445,10.00,27.50,10.25,22.74,17.94,17.87,25.16,5.81,55.85
1777242446,10.06,27.25,10.25,22.87,17.96,17.73,25.14,6.16,55.91
1777242448,10.06,27.50,9.75,22.72,17.95,17.76,25.15,6.15,55.90
1777242450,10.06,27.75,10.25,22.69,17.94,17.93,25.17,5.78,55.82
1777242451,10.06,27.25,10.00,22.82,17.96,17.74,25.13,5.71,55.80
1777242453,10.06,27.75,9.75,22.85,17.95,17.55,25.12,5.87,55.80
1777242454,10.06,27.25,9.75,22.66,17.93,17.56,25.13,6.17,55.85
1777242456,10.06,27.50,9.75,22.78,17.94,17.90,25.16,5.84,55.78
1777242458,10.06,27.50,9.75,22.71,17.94,17.87,25.14,6.31,55.84
1777242459,10.00,27.50,9.75,22.90,17.97,17.64,25.13,5.69,55.72
1777242461,10.00,27.50,9.50,22.77,17.95,17.68,25.14,6.09,55.79
1777242462,10.06,27.00,9.50,22.93,17.96,17.61,25.09,6.24,55.80
1777242464,10.06,27.25,9.25,22.94,17.96,17.85,25.13,6.09,55.77
1777242466,10.06,27.25,10.00,22.62,17.92,17.74,25.12,5.57,55.69
1777242467,10.06,27.25,9.50,22.80,17.94,17.96,25.15,5.77,55.72
1777242469,10.06,27.00,9.75,22.77,17.94,17.74,25.12,5.91,55.75
1777242471,10.06,27.25,10.00,22.69,17.93,17.87,25.12,5.98,55.77
1777242472,10.06,27.00,9.50,22.79,17.95,17.86,25.12,5.76,55.72
1777242474,10.06,27.50,10.00,22.78,17.95,17.94,25.13,6.26,55.83
1777242475,10.00,27.50,9.75,22.80,17.93,17.81,25.11,5.94,55.77
1777242477,10.00,27.25,9.50,22.65,17.94,17.90,25.11,5.88,55.76
1777242479,10.00,27.25,10.00,22.85,17.95,17.80,25.09,6.05,55.81
1777242480,10.00,27.75,9.75,22.83,17.93,17.74,25.09,6.10,55.83
1777242482,10.00,27.50,9.25,22.81,17.94,17.71,25.08,5.87,55.79
1777242483,10.06,27.75,9.25,22.72,17.91,17.76,25.06,5.66,55.76
1777242485,10.00,27.75,9.75,22.55,17.92,17.87,25.11,5.80,55.78
1777242487,10.00,28.00,9.75,22.89,17.96,17.76,25.07,6.39,55.91
1777242488,10.00,27.75,10.25,22.91,17.94,17.77,25.08,5.99,55.83
1777242490,10.00,28.00,9.75,22.88,17.94,17.65,25.06,6.20,55.88
1777242491,10.00,28.00,9.50,22.87,17.93,17.76,25.08,6.24,55.89
1777242493,10.00,28.00,10.00,22.99,17.96,17.61,25.08,5.83,55.81
1777242495,10.00,28.00,9.75,22.80,17.92,17.84,25.10,5.87,55.83
1777242496,10.00,28.00,10.00,22.82,17.94,18.10,25.14,5.69,55.78
1777242498,10.06,28.00,10.25,22.66,17.93,18.04,25.14,6.26,55.87
1777242499,10.06,27.75,9.75,22.67,17.91,17.75,25.09,6.24,55.87
1777242501,10.06,27.75,10.00,22.80,17.95,17.76,25.09,5.98,55.82
1777242503,10.06,27.50,9.50,22.78,17.92,17.55,25.08,5.77,55.76
1777242504,10.06,27.25,9.50,22.83,17.93,17.69,25.09,5.78,55.74
1777242506,10.06,27.75,9.25,22.83,17.94,17.91,25.13,5.77,55.73
1777242507,10.00,27.75,9.50,22.83,17.94,17.82,25.11,6.27,55.83
1777242509,10.00,27.25,10.00,22.65,17.91,17.80,25.10,6.33,55.81
1777242511,10.00,27.50,9.75,23.02,17.96,17.80,25.09,5.92,55.73
1777242512,10.06,27.50,9.75,22.79,17.92,17.76,25.09,6.13,55.76
1777242514,10.00,27.50,9.75,22.72,17.93,17.73,25.09,5.80,55.70
1777242515,10.00,27.75,9.75,22.71,17.91,17.53,25.06,5.88,55.70
1777242517,10.00,27.50,9.50,22.88,17.95,17.61,25.08,5.89,55.71
1777242519,10.00,27.75,10.00,22.75,17.92,18.04,25.14,6.25,55.78
1777242520,10.00,27.75,10.00,22.78,17.92,17.88,25.12,6.14,55.77
1777242522,10.00,27.75,10.00,22.78,17.93,17.74,25.10,6.26,55.80
1777242524,10.00,28.25,9.75,22.70,17.92,17.86,25.13,5.82,55.72
1777242525,10.06,28.25,10.00,22.74,17.92,17.76,25.11,6.27,55.81
